Name,URI,Region GSS code,Period,Sales volume,Reporting period,Average price All property types,Average price Detached houses,Average price Semi-detached houses,Average price Terraced houses,Average price Flats and maisonettes,Pivotable date
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2010-12,63541,monthly,168703,260339,160988,136909,143845,01/12/2010
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-01,42399,monthly,167300,260855,158765,134970,143346,01/01/2011
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-02,44207,monthly,166415,259042,157919,134337,142769,01/02/2011
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-03,52889,monthly,165649,258129,156617,133724,142713,01/03/2011
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-04,57449,monthly,168218,259704,159154,136375,145543,01/04/2011
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-05,55691,monthly,167470,257725,159241,135373,145040,01/05/2011
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-06,65290,monthly,167753,257002,159732,136039,145077,01/06/2011
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-07,70316,monthly,169866,261398,160876,137528,147675,01/07/2011
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-08,72144,monthly,169968,263565,162048,137455,145046,01/08/2011
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-09,71811,monthly,169544,263033,160864,137333,145316,01/09/2011
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-10,65175,monthly,167673,261050,159782,135106,143274,01/10/2011
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-11,67798,monthly,167757,259857,159722,134893,144974,01/11/2011
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-12,70770,monthly,167048,256911,159321,135042,144095,01/12/2011
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-01,49493,monthly,165908,256484,158399,133953,142151,01/01/2012
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-02,50099,monthly,165457,255828,157793,134143,141034,01/02/2012
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-03,69452,monthly,165947,252632,158344,135297,142999,01/03/2012
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-04,50094,monthly,167854,258688,159306,135656,145481,01/04/2012
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-05,59800,monthly,168395,258344,159939,136422,146107,01/05/2012
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-06,68568,monthly,170049,258978,161026,139132,147312,01/06/2012
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-07,66631,monthly,170701,262303,161716,138737,147598,01/07/2012
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-08,73921,monthly,170902,261806,162361,139531,146690,01/08/2012
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-09,60043,monthly,170295,261237,161318,138796,146935,01/09/2012
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-10,66842,monthly,169090,259000,160378,137277,146820,01/10/2012
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-11,72293,monthly,169227,259437,160799,137882,145538,01/11/2012
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-12,63795,monthly,168843,258319,159967,137659,146086,01/12/2012
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-01,49129,monthly,167716,257092,159796,135862,145176,01/01/2013
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-02,50648,monthly,167682,256804,159123,136339,145327,01/02/2013
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-03,62193,monthly,168681,259167,159789,136899,146369,01/03/2013
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-04,58521,monthly,170335,260450,161107,138400,148799,01/04/2013
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-05,75384,monthly,171234,260496,162195,139303,149967,01/05/2013
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-06,75229,monthly,172655,262270,163344,141073,150741,01/06/2013
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-07,82886,monthly,174592,265844,164829,142178,153218,01/07/2013
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-08,89695,monthly,175982,267844,166652,143387,153718,01/08/2013
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-09,79217,monthly,176098,269322,165787,143200,154614,01/09/2013
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-10,88422,monthly,175378,269006,165631,141771,154123,01/10/2013
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-11,95708,monthly,176352,268579,166891,142982,155243,01/11/2013
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-12,90540,monthly,177971,268317,168160,144659,158479,01/12/2013
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-01,75540,monthly,178182,270720,167392,144370,159722,01/01/2014
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-02,74421,monthly,178921,271506,168438,145024,160105,01/02/2014
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-03,78289,monthly,179537,270650,169111,145778,161382,01/03/2014
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-04,82048,monthly,183532,276553,172427,149407,164991,01/04/2014
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-05,90739,monthly,185476,278160,174092,151064,167752,01/05/2014
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-06,93994,monthly,187077,280105,175845,152236,169426,01/06/2014
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-07,97288,monthly,189709,284928,177787,154639,171422,01/07/2014
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-08,101680,monthly,191932,288373,179963,156321,173448,01/08/2014
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-09,90912,monthly,192138,288877,179689,156380,174245,01/09/2014
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-10,100184,monthly,191855,289113,179798,155607,173923,01/10/2014
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-11,86142,monthly,191209,288437,179485,154937,173004,01/11/2014
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-12,88917,monthly,191669,288610,179502,155463,174054,01/12/2014
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-01,66819,monthly,190665,287731,178781,154466,172120,01/01/2015
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-02,67070,monthly,190827,288206,178681,154721,172211,01/02/2015
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-03,77669,monthly,191537,291244,179440,154398,172814,01/03/2015
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-04,75240,monthly,193225,290900,181200,157103,173968,01/04/2015
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-05,86144,monthly,195313,292765,183485,158540,176820,01/05/2015
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-06,96979,monthly,196802,295273,185011,160538,176467,01/06/2015
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-07,106216,monthly,200142,300451,187831,162773,180567,01/07/2015
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-08,96533,monthly,201973,304063,189427,164257,181747,01/08/2015
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-09,94554,monthly,202389,306359,189114,164097,182638,01/09/2015
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-10,104451,monthly,202664,305629,190131,164702,182108,01/10/2015
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-11,93854,monthly,204223,308059,191457,165658,184151,01/11/2015
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-12,94397,monthly,204920,309668,191954,166244,184535,01/12/2015
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-01,70959,monthly,205464,308888,193058,166316,186070,01/01/2016
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-02,75907,monthly,205555,310064,191992,166710,186328,01/02/2016
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-03,138124,monthly,207667,315018,192668,167748,189784,01/03/2016
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-04,63854,monthly,208443,311664,195838,170071,187786,01/04/2016
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-05,72174,monthly,210872,312710,197445,172087,192744,01/05/2016
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-06,88475,monthly,212887,319683,199148,173343,192478,01/06/2016
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-07,93197,monthly,215127,321284,201502,175506,194913,01/07/2016
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-08,94407,monthly,215145,322479,201565,175221,194503,01/08/2016
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-09,91720,monthly,214816,323250,201442,174173,194350,01/09/2016
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-10,85296,monthly,214107,323441,200703,172619,194540,01/10/2016
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-11,88926,monthly,215113,326020,201403,173104,195545,01/11/2016
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-12,94685,monthly,215500,325270,201622,174168,195784,01/12/2016
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-01,68663,monthly,215243,325619,201371,173379,196013,01/01/2017
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-02,71432,monthly,215697,325218,201056,173744,198126,01/02/2017
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-03,89388,monthly,215236,325874,201311,173148,196252,01/03/2017
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-04,75980,monthly,218642,329988,204170,176204,199988,01/04/2017
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-05,83671,monthly,219954,328946,206214,177040,202657,01/05/2017
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-06,101940,monthly,221833,332404,207393,179414,203274,01/06/2017
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-07,92257,monthly,224719,336938,210202,181323,206314,01/07/2017
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-08,98938,monthly,225738,338448,211006,183039,206014,01/08/2017
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-09,94287,monthly,224895,339644,210544,181852,203916,01/09/2017
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-10,92827,monthly,225092,340120,211681,181620,203418,01/10/2017
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-11,92234,monthly,224453,338270,210962,181145,203535,01/11/2017
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-12,91613,monthly,225330,339309,212011,182532,203174,01/12/2017
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-01,68243,monthly,224544,339693,211153,180114,204664,01/01/2018
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-02,69000,monthly,225131,341648,211191,180931,204539,01/02/2018
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-03,81851,monthly,223772,339364,210734,180601,201236,01/03/2018
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-04,71864,monthly,225910,340713,212988,182903,203360,01/04/2018
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-05,81587,monthly,226834,342550,213842,183523,204081,01/05/2018
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-06,96021,monthly,228355,343977,215937,184302,205940,01/06/2018
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-07,89224,monthly,231187,350350,217959,186849,207383,01/07/2018
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-08,102001,monthly,231898,350964,218970,187871,207243,01/08/2018
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-09,83602,monthly,231454,351794,218879,187079,206000,01/09/2018
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-10,92636,monthly,231211,351859,218698,186499,205987,01/10/2018
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-11,99027,monthly,230224,350089,217983,186139,204365,01/11/2018
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-12,83837,monthly,229729,347744,217796,185429,205194,01/12/2018
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-01,65597,monthly,228314,349197,216342,183361,202876,01/01/2019
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-02,67756,monthly,227738,347442,215763,183453,202169,01/02/2019
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-03,78955,monthly,227104,345433,215930,183158,201004,01/03/2019
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-04,73561,monthly,228749,346829,217063,185385,202435,01/04/2019
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-05,82426,monthly,229061,346711,217808,186135,201761,01/05/2019
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-06,84287,monthly,230049,347564,218676,186272,204271,01/06/2019
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-07,89176,monthly,232618,352091,220307,188616,206741,01/07/2019
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-08,95774,monthly,233366,354368,221347,190139,204645,01/08/2019
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-09,84025,monthly,233536,353533,220738,189845,207337,01/09/2019
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-10,90625,monthly,232919,353056,222425,188568,204632,01/10/2019
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-11,93439,monthly,232096,353238,221613,188208,202398,01/11/2019
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-12,84958,monthly,231792,351118,220545,188460,203611,01/12/2019
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-01,68585,monthly,231940,352477,221106,187760,203628,01/01/2020
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-02,67463,monthly,230609,351042,219734,187607,200659,01/02/2020
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-03,69201,monthly,232684,353711,221427,188734,204144,01/03/2020
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-04,28356,monthly,230318,352980,219183,187217,199179,01/04/2020
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-05,36380,monthly,231508,351884,221063,187513,202515,01/05/2020
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-06,53436,monthly,234703,354822,224209,191724,204095,01/06/2020
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-07,63981,monthly,236687,359580,225782,192521,206198,01/07/2020
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-08,67744,monthly,238998,364046,228834,194722,205788,01/08/2020
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-09,78108,monthly,241541,368665,230230,196787,208846,01/09/2020
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-10,97907,monthly,243575,372931,232383,198997,208547,01/10/2020
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-11,96254,monthly,246065,376013,234462,201321,211188,01/11/2020
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-12,104608,monthly,247983,379431,236485,203387,211424,01/12/2020
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-01,78289,monthly,249690,383312,238660,203395,213332,01/01/2021
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-02,96081,monthly,249586,383235,238733,204542,210953,01/02/2021
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-03,135666,monthly,253506,388601,242157,207980,214881,01/03/2021
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-04,87611,monthly,250210,386227,238956,204689,210972,01/04/2021
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-05,78518,monthly,251285,386981,240848,205875,210902,01/05/2021
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-06,165290,monthly,265676,407676,253963,220241,221029,01/06/2021
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-07,63333,monthly,253608,391657,242717,206118,215136,01/07/2021
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-08,79098,monthly,260763,405015,250448,212949,216554,01/08/2021
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-09,125315,monthly,269896,418183,259197,221758,222839,01/09/2021
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-10,61283,monthly,265371,422396,254233,213546,218490,01/10/2021
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-11,71846,monthly,269947,426792,259365,217733,222604,01/11/2021
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-12,74078,monthly,270277,424482,259731,220510,221007,01/12/2021
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-01,56561,monthly,273499,430091,263926,222153,223282,01/01/2022
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-02,59201,monthly,275215,432695,264846,223586,225736,01/02/2022
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-03,62246,monthly,277264,438783,267960,225232,223476,01/03/2022
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-04,52081,monthly,280247,441935,269877,229544,225397,01/04/2022
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-05,,monthly,283477,445439,273985,231829,228506,01/05/2022
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-06,,monthly,286397,446435,276955,235294,231860,01/06/2022
